timestamp,open,high,low,close,volume,returns,volatility,sma_24h,ema_12h,rsi,macd,hour,day_of_week,month
2023-05-31 08:06:18.471485,40645.61,41160.66,40011.29,40775.9,20485.0,0.009011,0.02177,40783.91,40913.22,52.69,87.19,8,2,5
2023-05-31 09:06:18.471485,41378.2,41546.91,40617.61,41268.32,32834.0,0.011932,0.021006,40773.26,40967.87,53.55,108.18,9,2,5
2023-05-31 10:06:18.471485,40378.89,40824.03,40009.1,40358.89,27261.0,-0.022533,0.020965,40764.3,40874.15,44.27,52.5,10,2,5
2023-05-31 11:06:18.471485,39785.62,40370.27,39392.47,39903.73,57449.0,-0.011407,0.020759,40766.6,40724.81,48.45,-27.24,11,2,5
2023-05-31 12:06:18.471485,39701.41,39973.53,39116.98,39709.12,5167.0,-0.004901,0.020751,40752.47,40568.51,42.69,-104.6,12,2,5
2023-05-31 13:06:18.471485,41485.59,41871.74,41488.89,41548.0,11622.0,0.044259,0.022501,40790.18,40719.23,52.8,-19.99,13,2,5
2023-05-31 14:06:18.471485,40374.87,40580.83,39683.96,40225.98,57884.0,-0.032865,0.023514,40769.33,40643.34,48.14,-57.16,14,2,5
2023-05-31 15:06:18.471485,40333.39,40660.75,40244.95,40357.54,4146.0,0.00326,0.023037,40716.03,40599.36,47.72,-75.3,15,2,5
2023-05-31 16:06:18.471485,39957.34,40511.24,39753.39,39904.18,55236.0,-0.011361,0.021865,40706.24,40492.4,49.3,-124.28,16,2,5
2023-05-31 17:06:18.471485,40958.08,41075.03,40582.55,40960.38,43444.0,0.025786,0.022356,40718.3,40564.4,47.51,-78.11,17,2,5
2023-05-31 18:06:18.471485,40259.53,40803.44,39330.0,40115.83,55993.0,-0.021053,0.022655,40714.33,40495.39,43.43,-107.58,18,2,5
2023-05-31 19:06:18.471485,40229.66,40475.71,39443.61,40209.32,14097.0,0.002325,0.022605,40701.88,40451.37,47.7,-122.07,19,2,5
2023-05-31 20:06:18.471485,40688.8,41160.51,39840.88,40573.04,39962.0,0.008965,0.022022,40660.45,40470.09,43.46,-103.32,20,2,5
2023-05-31 21:06:18.471485,39938.16,40588.99,39856.64,39884.02,7999.0,-0.017276,0.021191,40647.21,40379.92,47.15,-141.87,21,2,5
2023-05-31 22:06:18.471485,40288.82,41060.21,39656.0,40344.14,16212.0,0.011405,0.020896,40618.85,40374.42,47.68,-134.09,22,2,5
2023-05-31 23:06:18.471485,41092.78,41464.38,40454.7,41092.6,27002.0,0.018214,0.021255,40624.99,40484.91,49.08,-67.26,23,2,5
2023-06-01 00:06:18.471485,40553.05,40782.56,40169.58,40574.33,10112.0,-0.012773,0.021371,40621.17,40498.67,51.17,-55.16,0,3,6
2023-06-01 01:06:18.471485,40298.96,40845.23,40093.65,40356.31,28875.0,-0.005403,0.021358,40598.9,40476.77,52.53,-62.31,1,3,6
2023-06-01 02:06:18.471485,40216.98,40473.04,39715.3,40324.67,7070.0,-0.000784,0.020935,40609.77,40453.37,53.51,-69.71,2,3,6
2023-06-01 03:06:18.471485,40164.2,40661.16,39942.56,40028.24,30949.0,-0.007406,0.019627,40548.23,40387.96,39.49,-98.22,3,3,6
2023-06-01 04:06:18.471485,41041.13,41834.07,40710.67,41247.25,162881.0,0.029554,0.020623,40531.52,40520.16,57.17,-22.74,4,3,6
2023-06-01 05:06:18.471485,39944.57,40444.93,39276.45,39811.42,8530.0,-0.036066,0.021391,40494.27,40411.12,46.76,-77.29,5,3,6
2023-06-01 06:06:18.471485,40199.67,40682.92,39886.78,40333.43,24322.0,0.012942,0.020705,40429.8,40399.17,52.53,-77.7,6,3,6
2023-06-01 07:06:18.471485,40323.76,40718.39,39562.49,40269.44,4437.0,-0.001589,0.019346,40424.0,40379.21,45.4,-82.21,7,3,6
2023-06-01 08:06:18.471485,40600.66,40742.75,40390.98,40659.22,10494.0,0.009586,0.019358,40419.14,40422.29,53.85,-53.85,8,3,6
2023-06-01 09:06:18.471485,40522.17,41248.44,40299.73,40688.85,44766.0,0.000728,0.019185,40395.0,40463.3,53.43,-28.67,9,3,6
2023-06-01 10:06:18.471485,40264.58,40540.97,39540.84,40150.04,16241.0,-0.01342,0.018822,40386.29,40415.11,47.05,-51.43,10,3,6
2023-06-01 11:06:18.471485,40036.64,40686.77,39699.25,40276.57,47731.0,0.003141,0.018685,40401.83,40393.79,52.97,-58.62,11,3,6
2023-06-01 12:06:18.471485,40403.71,41007.18,39870.48,40324.1,31812.0,0.001179,0.018654,40427.45,40383.07,49.84,-59.81,12,3,6
2023-06-01 13:06:18.471485,38897.41,39485.04,38672.78,38884.42,28296.0,-0.037025,0.017714,40316.47,40152.51,33.95,-174.57,13,3,6
2023-06-01 14:06:18.471485,39328.9,39643.65,38992.97,39223.81,8549.0,0.008653,0.016657,40274.71,40009.63,39.92,-235.49,14,3,6
2023-06-01 15:06:18.471485,39746.36,39965.57,39095.45,39683.73,48783.0,0.01159,0.01684,40246.64,39959.49,45.15,-243.93,15,3,6
2023-06-01 16:06:18.471485,39718.86,40011.65,39653.01,39657.56,30053.0,-0.00066,0.01669,40236.36,39913.04,45.19,-249.85,16,3,6
2023-06-01 17:06:18.471485,39395.88,39581.84,38792.97,39306.09,5206.0,-0.008942,0.015804,40167.43,39819.66,44.83,-279.61,17,3,6
2023-06-01 18:06:18.471485,40248.17,40286.2,39964.98,40164.41,10190.0,0.02137,0.015933,40169.46,39872.7,41.83,-231.41,18,3,6
2023-06-01 19:06:18.471485,39790.09,40258.35,39210.06,39745.03,1527.0,-0.010552,0.016065,40150.11,39853.06,49.41,-224.4,19,3,6
2023-06-01 20:06:18.471485,39580.37,40161.7,39465.72,39613.83,5808.0,-0.003312,0.015942,40110.15,39816.25,43.11,-226.8,20,3,6
2023-06-01 21:06:18.471485,39092.06,39874.75,38820.49,39114.98,18154.0,-0.012753,0.015769,40078.1,39708.37,39.8,-265.83,21,3,6
2023-06-01 22:06:18.471485,39673.39,40024.2,39064.74,39662.71,8721.0,0.01381,0.015858,40049.71,39701.34,41.43,-249.74,22,3,6
2023-06-01 23:06:18.471485,38275.29,39065.88,37723.4,38301.91,12995.0,-0.035528,0.016817,39933.43,39486.04,33.3,-342.7,23,3,6
2023-06-02 00:06:18.471485,39694.92,39624.03,39310.76,39476.31,114807.0,0.02975,0.017952,39887.68,39484.55,45.67,-318.06,0,4,6
2023-06-02 01:06:18.471485,39580.01,40108.56,39290.73,39588.66,63373.0,0.002838,0.017949,39855.69,39500.57,45.57,-286.17,1,4,6
2023-06-02 02:06:18.471485,39538.96,40442.87,39255.42,39653.94,11178.0,0.001646,0.017957,39827.75,39524.16,45.7,-252.73,2,4,6
2023-06-02 03:06:18.471485,38680.61,39188.18,38238.14,38692.67,60805.0,-0.024844,0.018576,39772.1,39396.24,48.69,-300.25,3,4,6
2023-06-02 04:06:18.471485,39486.94,39928.8,38983.21,39570.79,90698.0,0.022191,0.018094,39702.25,39423.09,52.21,-264.08,4,4,6
2023-06-02 05:06:18.471485,39100.72,39305.85,38886.55,38904.94,47884.0,-0.017115,0.016912,39664.48,39343.38,45.16,-285.8,5,4,6
2023-06-02 06:06:18.471485,39031.64,39681.73,38931.86,39021.87,30591.0,0.002996,0.016673,39609.83,39293.91,46.1,-290.24,6,4,6
2023-06-02 07:06:18.471485,39786.53,40469.13,39597.74,39723.05,77721.0,0.017652,0.017126,39587.06,39359.93,52.46,-234.51,7,4,6
2023-06-02 08:06:18.471485,40374.03,40688.58,40168.75,40322.51,54618.0,0.014867,0.017297,39573.03,39508.02,50.96,-140.39,8,4,6
2023-06-02 09:06:18.471485,39384.95,39897.32,39266.6,39290.38,8268.0,-0.026269,0.018075,39514.76,39474.54,47.43,-147.34,9,4,6
2023-06-02 10:06:18.471485,38786.91,39486.92,38049.46,38763.07,20715.0,-0.013604,0.01808,39456.97,39365.08,45.4,-193.14,10,4,6
2023-06-02 11:06:18.471485,39203.93,39465.23,39116.5,39243.8,14235.0,0.01225,0.018279,39413.94,39346.42,50.7,-188.5,11,4,6
2023-06-02 12:06:18.471485,39600.76,39986.58,39537.72,39596.04,75940.0,0.008896,0.018391,39383.6,39384.83,49.63,-154.62,12,4,6
2023-06-02 13:06:18.471485,39281.84,40188.97,39032.73,39404.5,12927.0,-0.004861,0.016743,39405.27,39387.85,57.01,-141.6,13,4,6
2023-06-02 14:06:18.471485,40409.16,40709.92,39663.21,40424.14,13001.0,0.025224,0.017425,39455.29,39547.28,56.15,-48.47,14,4,6
2023-06-02 15:06:18.471485,38786.4,39085.5,37862.37,38607.01,90436.0,-0.047067,0.019838,39410.42,39402.62,44.78,-119.86,15,4,6
2023-06-02 16:06:18.471485,39116.99,39556.52,38515.29,39043.47,31750.0,0.011179,0.020002,39384.84,39347.37,46.88,-139.62,16,4,6
2023-06-02 17:06:18.471485,39637.81,39770.67,39507.01,39648.43,209774.0,0.015258,0.020185,39399.1,39393.69,55.07,-105.26,17,4,6
2023-06-02 18:06:18.471485,39757.34,40194.3,39553.16,39556.17,9517.0,-0.002333,0.019676,39373.76,39418.68,49.92,-84.5,18,4,6
2023-06-02 19:06:18.471485,37742.77,38115.89,37550.4,37803.71,19188.0,-0.046357,0.021699,39292.87,39170.23,44.34,-207.04,19,4,6
2023-06-02 20:06:18.471485,38800.57,39154.21,38669.03,38766.3,84436.0,0.024831,0.022392,39257.56,39108.08,48.79,-223.91,20,4,6
2023-06-02 21:06:18.471485,39529.44,40068.35,38962.31,39559.74,7359.0,0.020057,0.022653,39276.09,39177.57,49.23,-171.3,21,4,6
2023-06-02 22:06:18.471485,40224.4,40575.26,39464.83,40244.86,96462.0,0.017024,0.022746,39300.34,39341.77,49.64,-73.48,22,4,6
2023-06-02 23:06:18.471485,39177.28,39392.34,39072.35,39137.88,8447.0,-0.028284,0.022292,39335.18,39310.4,49.3,-84.3,23,4,6
2023-06-03 00:06:18.471485,38633.91,38997.9,38270.06,38576.31,46450.0,-0.014557,0.021603,39297.68,39197.46,49.14,-136.6,0,5,6
2023-06-03 01:06:18.471485,38136.97,38421.89,37468.53,38157.25,3871.0,-0.010982,0.021675,39238.03,39037.43,44.97,-209.45,1,5,6
2023-06-03 02:06:18.471485,39666.07,40094.81,39170.69,39749.68,32275.0,0.040061,0.023295,39242.02,39147.01,50.64,-137.12,2,5,6
2023-06-03 03:06:18.471485,39171.01,39072.31,38309.57,38987.78,6694.0,-0.019542,0.023075,39254.32,39122.51,48.35,-139.66,3,5,6
2023-06-03 04:06:18.471485,38289.96,38926.55,37573.19,38279.82,179149.0,-0.018494,0.022872,39200.53,38992.87,41.28,-196.53,4,5,6
2023-06-03 05:06:18.471485,38474.02,38895.38,38259.37,38577.72,8125.0,0.007722,0.022703,39186.9,38929.0,49.86,-215.08,5,5,6
2023-06-03 06:06:18.471485,38728.64,38895.16,38292.15,38830.86,10242.0,0.006519,0.022738,39178.94,38913.9,49.0,-206.98,6,5,6
2023-06-03 07:06:18.471485,39131.08,39547.12,38379.66,38931.98,38602.0,0.002597,0.022423,39145.98,38916.68,46.45,-190.2,7,5,6
2023-06-03 08:06:18.471485,38396.9,38165.48,37669.19,38150.51,14551.0,-0.020484,0.022491,39055.48,38798.81,43.48,-237.22,8,5,6
2023-06-03 09:06:18.471485,38360.91,38786.67,38077.52,38327.24,46399.0,0.004611,0.021952,39015.34,38726.26,52.84,-257.26,9,5,6
2023-06-03 10:06:18.471485,37766.21,38359.2,37198.02,37827.6,12249.0,-0.013209,0.021942,38976.37,38588.0,44.63,-309.89,10,5,6
2023-06-03 11:06:18.471485,39229.84,39346.48,38593.82,39196.58,13516.0,0.034926,0.023011,38974.4,38681.63,48.05,-238.39,11,5,6
2023-06-03 12:06:18.471485,38431.32,38562.85,38119.4,38461.88,25521.0,-0.019102,0.023233,38927.14,38647.82,40.48,-238.26,12,5,6
2023-06-03 13:06:18.471485,38973.06,39004.33,38588.05,38915.7,7284.0,0.011662,0.023372,38906.78,38689.03,48.72,-199.24,13,5,6
2023-06-03 14:06:18.471485,39367.72,40114.12,39324.23,39332.71,36212.0,0.010602,0.02285,38861.3,38788.06,54.42,-133.14,14,5,6
2023-06-03 15:06:18.471485,38748.25,39336.71,38097.8,38751.5,60904.0,-0.014998,0.020918,38867.32,38782.44,53.4,-126.19,15,5,6
2023-06-03 16:06:18.471485,38662.16,38912.45,38450.96,38670.6,39093.0,-0.002092,0.020784,38851.78,38765.23,42.52,-125.76,16,5,6
2023-06-03 17:06:18.471485,38761.71,39044.01,38418.53,38783.72,43132.0,0.002917,0.020525,38815.75,38768.08,48.45,-114.97,17,5,6
2023-06-03 18:06:18.471485,38791.26,39198.4,38378.09,38696.41,3286.0,-0.002256,0.020525,38779.93,38757.05,53.5,-112.17,18,5,6
2023-06-03 19:06:18.471485,39274.7,39653.65,38761.04,39293.98,15993.0,0.015208,0.018358,38842.02,38839.65,55.73,-61.03,19,5,6
2023-06-03 20:06:18.471485,39015.22,39020.28,38506.87,38809.67,19743.0,-0.012479,0.017865,38843.83,38835.04,49.84,-58.9,20,5,6
2023-06-03 21:06:18.471485,38539.78,38368.66,38187.13,38324.9,106251.0,-0.012649,0.017503,38792.38,38756.56,45.58,-95.23,21,5,6
2023-06-03 22:06:18.471485,39092.21,39743.48,38450.25,39130.03,14851.0,0.020576,0.017681,38745.93,38814.01,57.11,-58.39,22,5,6
2023-06-03 23:06:18.471485,39150.43,39882.63,39042.65,39186.5,2236.0,0.001441,0.016725,38747.95,38871.32,56.35,-24.35,23,5,6
2023-06-04 00:06:18.471485,37925.13,38086.28,37908.47,37930.03,10745.0,-0.033126,0.017818,38721.03,38726.51,50.68,-97.63,0,6,6
2023-06-04 01:06:18.471485,39275.0,39389.05,39184.77,39339.17,15444.0,0.03582,0.019171,38770.27,38820.76,50.94,-41.53,1,6,6
2023-06-04 02:06:18.471485,38913.94,38920.94,38475.36,38828.82,2884.0,-0.013144,0.01747,38731.9,38822.0,52.5,-37.81,2,6,6
2023-06-04 03:06:18.471485,38888.22,39090.99,38441.61,38769.78,58913.0,-0.001523,0.017025,38722.82,38813.97,48.95,-39.17,3,6,6
2023-06-04 04:06:18.471485,39261.24,39367.17,38509.64,39132.88,5010.0,0.009279,0.01668,38758.36,38863.03,48.55,-10.83,4,6,6
2023-06-04 05:06:18.471485,38373.41,38450.62,38244.53,38394.22,41027.0,-0.019239,0.017096,38750.72,38790.91,47.46,-47.43,5,6,6
2023-06-04 06:06:18.471485,39100.36,39478.32,38515.53,39122.41,8763.0,0.018613,0.01748,38762.87,38841.91,52.94,-17.47,6,6,6
2023-06-04 07:06:18.471485,38285.01,38641.08,38409.95,38484.12,115895.0,-0.016586,0.0178,38744.21,38786.86,48.18,-44.72,7,6,6
2023-06-04 08:06:18.471485,37940.94,38057.51,37646.58,38006.62,18811.0,-0.012564,0.017487,38738.21,38666.83,45.99,-103.64,8,6,6
2023-06-04 09:06:18.471485,38108.21,38704.08,37540.27,38201.41,14337.0,0.005099,0.017493,38732.97,38595.22,43.34,-133.09,9,6,6
2023-06-04 10:06:18.471485,38902.1,39459.52,38690.63,39012.82,45126.0,0.020799,0.017776,38782.35,38659.47,51.19,-89.92,10,6,6
2023-06-04 11:06:18.471485,38241.05,38922.59,37552.06,38289.74,9563.0,-0.018885,0.016688,38744.57,38602.59,49.8,-112.75,11,6,6
2023-06-04 12:06:18.471485,39591.93,39862.19,39122.58,39622.64,52341.0,0.03364,0.01766,38792.93,38759.52,52.65,-23.03,12,6,6
2023-06-04 13:06:18.471485,39385.22,39494.68,38791.63,39387.69,14419.0,-0.005965,0.017568,38812.6,38856.16,51.06,28.78,13,6,6
2023-06-04 14:06:18.471485,39568.85,39716.94,39030.79,39432.89,12293.0,0.001146,0.017433,38816.77,38944.89,59.09,72.66,14,6,6
2023-06-04 15:06:18.471485,38992.93,39481.84,38542.23,38876.38,23068.0,-0.014315,0.017408,38821.98,38934.35,46.88,61.81,15,6,6
2023-06-04 16:06:18.471485,38870.2,39171.16,38916.66,38982.68,7610.0,0.002727,0.017411,38834.98,38941.78,51.1,61.09,16,6,6
2023-06-04 17:06:18.471485,38338.52,38491.02,38203.84,38295.71,21463.0,-0.017939,0.017785,38814.65,38842.39,46.9,5.03,17,6,6
2023-06-04 18:06:18.471485,39354.01,39550.39,38983.1,39433.99,39858.0,0.028865,0.018773,38845.38,38933.4,51.79,51.85,18,6,6
2023-06-04 19:06:18.471485,39144.1,39901.34,38649.09,39129.31,2360.0,-0.007786,0.018581,38838.52,38963.54,54.61,63.63,19,6,6
2023-06-04 20:06:18.471485,39394.72,40023.23,38490.33,39263.63,67842.0,0.003421,0.018413,38857.43,39009.71,50.96,82.86,20,6,6
2023-06-04 21:06:18.471485,39819.25,40392.59,39183.96,39867.88,57360.0,0.015157,0.018436,38921.72,39141.74,59.41,145.18,21,6,6
2023-06-04 22:06:18.471485,38626.17,38891.28,38070.85,38724.9,4465.0,-0.029515,0.019006,38904.84,39077.61,54.48,101.17,22,6,6
2023-06-04 23:06:18.471485,39077.98,39671.86,38848.86,39072.83,3213.0,0.008905,0.019102,38900.11,39076.87,55.33,93.3,23,6,6
2023-06-05 00:06:18.471485,39484.21,39811.76,39028.09,39352.18,54748.0,0.007099,0.017818,38959.36,39119.23,52.22,108.35,0,0,6
2023-06-05 01:06:18.471485,38908.55,39288.31,38628.96,38708.03,55185.0,-0.016641,0.016584,38933.07,39055.97,52.77,67.52,1,0,6
2023-06-05 02:06:18.471485,39081.66,39816.86,38688.01,39143.27,45637.0,0.011119,0.016539,38946.17,39069.4,46.4,69.48,2,0,6
2023-06-05 03:06:18.471485,39493.24,39731.55,39425.17,39480.08,5738.0,0.008531,0.016621,38975.76,39132.58,50.68,97.1,3,0,6
2023-06-05 04:06:18.471485,39165.86,39853.53,38788.55,39138.32,149098.0,-0.008732,0.016619,38975.99,39133.46,47.91,90.36,4,0,6
2023-06-05 05:06:18.471485,39896.02,40757.69,39584.77,40038.16,12679.0,0.022475,0.016715,39044.49,39272.65,57.85,155.84,5,0,6
2023-06-05 06:06:18.471485,38484.38,39054.72,38455.68,38631.99,38173.0,-0.036399,0.018004,39024.05,39174.08,47.99,93.19,6,0,6
2023-06-05 07:06:18.471485,40056.69,40572.23,39403.51,40024.24,38189.0,0.034785,0.019054,39088.23,39304.88,59.19,154.1,7,0,6
2023-06-05 08:06:18.471485,39809.47,40174.61,39309.22,39847.04,113147.0,-0.004447,0.018865,39164.91,39388.29,52.44,185.94,8,0,6
2023-06-05 09:06:18.471485,39162.01,39817.08,39185.92,39302.15,28424.0,-0.013864,0.019117,39210.77,39375.03,50.99,165.29,9,0,6
2023-06-05 10:06:18.471485,39306.26,39668.36,38465.62,39237.57,33934.0,-0.001646,0.01865,39220.14,39353.89,49.85,142.08,10,0,6
2023-06-05 11:06:18.471485,38693.31,38936.98,38267.8,38687.2,23292.0,-0.014226,0.018467,39236.7,39251.32,43.11,78.38,11,0,6
2023-06-05 12:06:18.471485,39338.15,39590.99,39316.22,39337.0,7756.0,0.016519,0.017423,39224.8,39264.5,53.79,79.4,12,0,6
2023-06-05 13:06:18.471485,40150.41,40784.66,39978.03,40259.93,2664.0,0.022924,0.018013,39261.14,39417.64,56.87,152.93,13,0,6
2023-06-05 14:06:18.471485,39542.27,40472.72,38935.08,39712.91,25890.0,-0.013775,0.018255,39272.81,39463.07,52.02,165.16,14,0,6
2023-06-05 15:06:18.471485,40296.63,40519.11,39628.15,40356.43,6220.0,0.015946,0.018259,39334.48,39600.51,59.25,224.19,15,0,6
2023-06-05 16:06:18.471485,39520.39,39825.75,39396.06,39515.52,37915.0,-0.021281,0.018831,39356.68,39587.43,52.0,200.8,16,0,6
2023-06-05 17:06:18.471485,40155.81,40874.91,39538.81,40226.69,30078.0,0.017679,0.018727,39437.14,39685.78,53.85,236.92,17,0,6
2023-06-05 18:06:18.471485,39474.06,39681.16,39094.19,39583.77,28997.0,-0.016242,0.018155,39443.38,39670.09,52.23,211.23,18,0,6
2023-06-05 19:06:18.471485,39458.98,40281.5,39479.02,39496.19,7856.0,-0.002217,0.018087,39458.66,39643.33,47.05,181.72,19,0,6
2023-06-05 20:06:18.471485,40022.58,40561.85,39412.84,40019.08,70217.0,0.013066,0.018267,39490.14,39701.14,58.36,198.23,20,0,6
2023-06-05 21:06:18.471485,39906.1,40488.99,39436.31,39764.63,37677.0,-0.006399,0.018051,39485.84,39710.91,48.19,188.61,21,0,6
2023-06-05 22:06:18.471485,39484.09,40130.61,39156.36,39469.06,7263.0,-0.007489,0.01703,39516.84,39673.7,47.4,155.35,22,0,6
2023-06-05 23:06:18.471485,40061.63,40833.28,39900.5,40208.34,206350.0,0.018386,0.017337,39564.16,39755.95,56.06,186.49,23,0,6
2023-06-06 00:06:18.471485,40149.59,40378.36,39870.37,40351.81,18475.0,0.003556,0.017298,39605.81,39847.62,57.38,220.21,0,1,6
2023-06-06 01:06:18.471485,40677.31,41255.36,40338.12,40922.67,6610.0,0.01395,0.017075,39698.08,40013.01,64.76,289.65,1,1,6
